stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_associated_place,wheelchair_boarding
   9325,009325,"Oaklawn after Fernbrook",,  41.759978, -71.473771,,,0,,,0
   9330,009330,"Warwick after Harding",,  41.760090, -71.404624,,,0,,,0
   9335,009335,"Narragansett before Bayside",,  41.760364, -71.389483,,,0,,,0
   9340,009340,"Post before Frost",,  41.759719, -71.405809,,,0,,,0
   9345,009345,"Shaw's (Willett Ave - Riverside)",,  41.759567, -71.343641,,,0,,wicv,0
   9350,009350,"Pontiac & Garden City Drive",,  41.760252, -71.442922,,,0,,pogc,0
   9355,009355,"Warwick & Post (at 557 Warwick)",,  41.760745, -71.404868,,,0,,waps,0
   9360,009360,"Warwick & Post (opposite Scott)",,  41.761042, -71.404671,,,0,,waps,0
   9365,009365,"Bullocks Point at Oldham Elementary School",,  41.760741, -71.360235,,,0,,,0
   9370,009370,"Wampanoag opposite Primrose Hill",,  41.760222, -71.323314,,,0,,,0
   9380,009380,"Bullocks Point opposite Sunset",,  41.759976, -71.360271,,,0,,,0
   9385,009385,"Wampanoag after Primrose Hill",,  41.760193, -71.323947,,,0,,,0
   9390,009390,"Elmwood opposite First",,  41.761009, -71.424955,,,0,,,0
   9400,009400,"Garden City (Midway Rd)",,  41.762554, -71.457072,,,0,,grph,0
   9410,009410,"Midway after Cypress",,  41.760689, -71.456831,,,0,,,0
   9415,009415,"Narragansett after Spring Garden",,  41.761373, -71.389581,,,0,,,0
   9420,009420,"Oaklawn before Merit",,  41.761129, -71.473667,,,0,,,0
   9440,009440,"Elmwood before First",,  41.760982, -71.424729,,,0,,,0
   9480,009480,"Bullocks Point before Bates",,  41.761801, -71.360583,,,0,,,0
   9490,009490,"Narragansett after East View",,  41.762200, -71.389860,,,0,,,0
   9495,009495,"Narragansett after View",,  41.762532, -71.389821,,,0,,,0
   9515,009515,"Elmwood opposite Wellington",,  41.762388, -71.424996,,,0,,,0
   9535,009535,"Elmwood before Wellington",,  41.762369, -71.425180,,,0,,,0
   9540,009540,"Pontiac & Garden City Dr (opposite Hershey)",,  41.762712, -71.442412,,,0,,pogc,0
   9570,009570,"468 Warwick",,  41.763380, -71.404837,,,0,,,0
   9585,009585,"Opposite 435 Oaklawn",,  41.762918, -71.473729,,,0,,,0
   9590,009590,"435 Oaklawn",,  41.762949, -71.473786,,,0,,,0
   9615,009615,"Bullocks Point before Sherman",,  41.763599, -71.360692,,,0,,,0
   9630,009630,"Bullocks Point after Sherman",,  41.763319, -71.360834,,,0,,,0
   9640,009640,"Warwick after Quinton",,  41.764529, -71.404907,,,0,,,0
   9650,009650,"Warwick after Laura",,  41.764266, -71.405113,,,0,,,0
   9660,009660,"Pontiac before Holburn",,  41.764239, -71.441427,,,0,,,0
   9680,009680,"Elmwood before Third",,  41.764814, -71.425574,,,0,,,0
   9695,009695,"Elmwood before Second",,  41.764837, -71.425423,,,0,,,0
   9705,009705,"Bullocks Point before River",,  41.765180, -71.361069,,,0,,,0
   9715,009715,"Wampanoag before Pinetop",,  41.764594, -71.321269,,,0,,,0
   9720,009720,"Wampanoag opposite Pinetop",,  41.764820, -71.320995,,,0,,,0
   9755,009755,"Pawtuxet Bridge (Broad opposite Sheldon)",,  41.765973, -71.390992,,,0,,pabr,0
   9760,009760,"Pontiac opposite Holburn",,  41.764470, -71.441501,,,0,,,0
   9765,009765,"Oaklawn opposite King",,  41.766003, -71.472096,,,0,,,0
   9785,009785,"Pontiac opposite Keith",,  41.766565, -71.440423,,,0,,,0
   9800,009800,"Oaklawn & Dean (before Dean)",,  41.766860, -71.471760,,,0,,oade,0
   9805,009805,"Elmwood before Burbank",,  41.766829, -71.424911,,,0,,,0
   9810,009810,"Elmwood before Bedson",,  41.766552, -71.425172,,,0,,,0
   9815,009815,"Oaklawn & Dean (before Tupelo Hill)",,  41.767319, -71.471507,,,0,,oade,0
   9820,009820,"Warwick Ave opposite Shaw's (on-street)",,  41.766584, -71.405216,,,0,,shwa,0
   9830,009830,"Shaw's (Warwick) - Warwick Ave",,  41.767311, -71.405103,,,0,,shwa,0
   9835,009835,"Reservoir after Woodbridge (Chelo's)",,  41.766703, -71.457859,,,0,,,0
   9850,009850,"396 Bullocks Point",,  41.767999, -71.361148,,,0,,,0
   9855,009855,"Elmwood opposite Sharon",,  41.768372, -71.424568,,,0,,,0
   9865,009865,"Broad after Rhodes",,  41.767874, -71.391888,,,0,,,0
   9870,009870,"Bullocks Point before North",,  41.767695, -71.361189,,,0,,,0
   9875,009875,"Broad after Circuit",,  41.768028, -71.391892,,,0,,,0
   9895,009895,"Elmwood after Sharon",,  41.768803, -71.424204,,,0,,,0
   9900,009900,"Pontiac before Rockland",,  41.768380, -71.439197,,,0,,,0
   9905,009905,"1200 Reservoir",,  41.768399, -71.455966,,,0,,,0
   9955,009955,"Reservoir before Rangely",,  41.769468, -71.455112,,,0,,,0
   9960,009960,"Bullocks Point before Lincoln",,  41.770921, -71.361589,,,0,,,0
   9970,009970,"Oaklawn after Ralls",,  41.769993, -71.470379,,,0,,,0
   9980,009980,"Warwick at Stop & Shop",,  41.769616, -71.405410,,,0,,,0
   9990,009990,"Pontiac after Forest",,  41.769385, -71.438628,,,0,,,0
   9995,009995,"Reservoir before Aqueduct",,  41.771648, -71.452757,,,0,,,0
  10005,010005,"Oaklawn opposite Freedom",,  41.770389, -71.470381,,,0,,,0
  10030,010030,"Elmwood Ave opposite Job Lot (Cranston)",,  41.770964, -71.423465,,,0,,prre,0
  10045,010045,"Warwick opposite Stop & Shop",,  41.769546, -71.405217,,,0,,,0
  10055,010055,"Elmwood Ave at Job Lot (Cranston)",,  41.771058, -71.423531,,,0,,prre,0
  10075,010075,"Broad before Berwick",,  41.771178, -71.394366,,,0,,,0
  10080,010080,"Broad after Berwick",,  41.770943, -71.394397,,,0,,,0
  10085,010085,"Wampanoag opposite Argyle",,  41.771831, -71.324882,,,0,,,0
  10105,010105,"Broad opposite Glen",,  41.772294, -71.395810,,,0,,,0
  10120,010120,"Reservoir before Bridgton",,  41.773109, -71.451340,,,0,,,0
  10145,010145,"Broad opposite Alhambra",,  41.772517, -71.395991,,,0,,,0
  10155,010155,"Pontiac after Colonial",,  41.771695, -71.436972,,,0,,,0
  10190,010190,"Pontiac before Hodsell",,  41.772175, -71.436888,,,0,,,0
  10215,010215,"Bullocks Point after Washington",,  41.772704, -71.362886,,,0,,,0
  10220,010220,"Oaklawn before Woodstock",,  41.772876, -71.469073,,,0,,,0
  10230,010230,"1689 Wampanoag",,  41.766918, -71.322601,,,0,,,0
  10240,010240,"174 Warwick",,  41.772651, -71.404296,,,0,,,0
  10250,010250,"Oaklawn opposite Woodstock",,  41.772940, -71.469168,,,0,,,0
  10260,010260,"Warwick before Park",,  41.773554, -71.403845,,,0,,,0
  10300,010300,"1472 Wampanoag",,  41.774249, -71.326418,,,0,,,0
  10310,010310,"Reservoir after Aqueduct",,  41.771488, -71.453219,,,0,,,0
  10315,010315,"Opposite 1351 Elmwood",,  41.772999, -71.422666,,,0,,,0
  10320,010320,"Wampanoag after President",,  41.772461, -71.325534,,,0,,,0
  10345,010345,"Elmwood after Fenner",,  41.773657, -71.422585,,,0,,,0
  10360,010360,"Pontiac after Waterman",,  41.774041, -71.437338,,,0,,,0
  10370,010370,"22 Oaklawn",,  41.774543, -71.468484,,,0,,,0
  10380,010380,"Pontiac before Laurens",,  41.774305, -71.437240,,,0,,,0
  10390,010390,"Broad after Shaw",,  41.774879, -71.398444,,,0,,,0
  10395,010395,"Broad after Moorland",,  41.773991, -71.397891,,,0,,,0
  10405,010405,"Reservoir before Nowell",,  41.774793, -71.449719,,,0,,,0
  10415,010415,"Reservoir after Nowell",,  41.774389, -71.450430,,,0,,,0
  10440,010440,"Broad at Library Entrance",,  41.776125, -71.399418,,,0,,,0
  10455,010455,"Warwick after Villa",,  41.775513, -71.402105,,,0,,,0
  10460,010460,"Warwick after Villa",,  41.775134, -71.402630,,,0,,,0
  10465,010465,"55 Oaklawn",,  41.775349, -71.468533,,,0,,,0
  10475,010475,"Reservoir opposite Lockmere",,  41.776264, -71.448014,,,0,,,0
  10525,010525,"Elmwood after Park",,  41.775982, -71.421745,,,0,,,0
  10530,010530,"Reservoir after Brookwood",,  41.776643, -71.447648,,,0,,,0
  10540,010540,"Elmwood before Hathaway",,  41.776594, -71.421381,,,0,,,0
  10565,010565,"Rolfe after Auburn",,  41.777101, -71.436400,,,0,,,0
  10570,010570,"1375 Wampanoag",,  41.775831, -71.328304,,,0,,,0
  10585,010585,"Wampanoag before Mohawk",,  41.776975, -71.328889,,,0,,,0
  10620,010620,"Elmwood before Spooner",,  41.778190, -71.421015,,,0,,,0
  10630,010630,"Warwick before Bartlett",,  41.777484, -71.400780,,,0,,,0
  10640,010640,"Reservoir before Auburn",,  41.777785, -71.445905,,,0,,,0
  10660,010660,"Park & Rolfe (before Park)",,  41.778294, -71.435852,,,0,,paro,0
  10685,010685,"Norwood & Broad (after Broad)",,  41.778068, -71.399879,,,0,,nobr,0
  10690,010690,"Norwood & Broad (before Broad)",,  41.778233, -71.399938,,,0,,nobr,0
  10695,010695,"Reservoir after Richland",,  41.778050, -71.445688,,,0,,,0
  10700,010700,"Broad after Norwood",,  41.778221, -71.400369,,,0,,,0
  10735,010735,"Cranston opposite Uxbridge",,  41.778667, -71.466972,,,0,,,0
  10740,010740,"Park & Rolfe (after Park)",,  41.778478, -71.436012,,,0,,paro,0
  10750,010750,"Cranston before Uxbridge",,  41.778338, -71.467164,,,0,,,0
  10755,010755,"Norwood before Pawtuxet",,  41.778719, -71.396304,,,0,,,0
  10765,010765,"Norwood after Pawtuxet",,  41.778881, -71.396365,,,0,,,0
  10770,010770,"Pontiac before Park",,  41.779282, -71.435361,,,0,,,0
  10780,010780,"Pontiac after Park",,  41.779215, -71.435270,,,0,,,0
  10786,010786,"31 Bullocks Point",,  41.777733, -71.363255,,,0,,,0
  10790,010790,"90 Norwood",,  41.779128, -71.394174,,,0,,,0
  10810,010810,"Elmwood after Sawyer",,  41.778998, -71.420499,,,0,,,0
  10815,010815,"Broad after Wheeler",,  41.780539, -71.400849,,,0,,,0
  10830,010830,"Reservoir before Calaman",,  41.779890, -71.443226,,,0,,,0
  10840,010840,"Wampanoag after Forbes",,  41.779632, -71.333061,,,0,,,0
  10845,010845,"Wampanoag opposite Forbes",,  41.780065, -71.333227,,,0,,,0
  10850,010850,"Reservoir before Blaisdell",,  41.779610, -71.443209,,,0,,,0
  10875,010875,"1790 Cranston",,  41.780466, -71.465558,,,0,,,0
  10880,010880,"Cranston before Vervena",,  41.780510, -71.465648,,,0,,,0
  10885,010885,"Narragansett before Grand",,  41.780595, -71.393323,,,0,,,0
  10890,010890,"Narragansett after Grand",,  41.781005, -71.393224,,,0,,,0
  10900,010900,"Broad after Wheeler",,  41.780383, -71.400749,,,0,,,0
  10910,010910,"Elmwood before Dixon",,  41.780380, -71.420254,,,0,,,0
  10920,010920,"Pawtucket at Bank of America",,  41.780901, -71.363188,,,0,,,0
  10925,010925,"Park & Reservoir (at Reservoir after Leyden)",,  41.781008, -71.441687,,,0,,pare,0
  10930,010930,"Elmwood after McKinley",,  41.781445, -71.419596,,,0,,,0
  10935,010935,"Park & Reservoir (at Reservoir before Norfolk)",,  41.780851, -71.441576,,,0,,pare,0
  10940,010940,"Pontiac opposite Mauran",,  41.781261, -71.431801,,,0,,,0
  10950,010950,"Pontiac before Beckwith",,  41.780956, -71.432553,,,0,,,0
  10955,010955,"Pawtucket before Industrial",,  41.781872, -71.363474,,,0,,,0
  10975,010975,"Reservoir before High School Avenue",,  41.781805, -71.440172,,,0,,,0
  10985,010985,"Elmwood after Whitney",,  41.781914, -71.419648,,,0,,,0
  11015,011015,"Cranston before Park",,  41.782963, -71.464866,,,0,,,0
  11022,011022,"Broad before Armington",,  41.782933, -71.401042,,,0,,,0
  11030,011030,"3340 Pawtucket",,  41.783201, -71.363446,,,0,,,0
  11035,011035,"Cranston after Park",,  41.783031, -71.464727,,,0,,,0
  11040,011040,"Reservoir before Legion",,  41.783258, -71.438533,,,0,,,0
  11045,011045,"Narragansett before Armington",,  41.783425, -71.394260,,,0,,,0
  11060,011060,"Narragansett before Narragansett St",,  41.783962, -71.394186,,,0,,,0
  11065,011065,"Reservoir before Beckwith",,  41.783837, -71.437358,,,0,,,0
  11075,011075,"Elmwood opposite Carlisle",,  41.784101, -71.418695,,,0,,,0
  11080,011080,"Elmwood before Carlisle",,  41.784113, -71.418965,,,0,,,0
  11085,011085,"Pontiac opposite Brandon",,  41.784439, -71.431190,,,0,,,0
  11100,011100,"Broad opposite Armington",,  41.783000, -71.401249,,,0,,,0
  11110,011110,"Opposite 3348 Pawtucket",,  41.782987, -71.363563,,,0,,,0
  11135,011135,"Dyer after Park",,  41.784509, -71.457036,,,0,,,0
  11150,011150,"Reservoir before Sprague",,  41.785342, -71.435594,,,0,,,0
  11155,011155,"Pontiac after Brandon",,  41.784590, -71.431090,,,0,,,0
  11170,011170,"Reservoir after Preston",,  41.785148, -71.435549,,,0,,repl,0
  11185,011185,"Dyer before Park",,  41.784575, -71.457126,,,0,,,0
  11195,011195,"Cranston Industrial Park (Amflex & Comstock)",,  41.785283, -71.515580,,,0,,afcs,0
  11210,011210,"Narragansett after Harborside",,  41.785919, -71.394861,,,0,,,0
  11220,011220,"Pawtucket after Wheeler",,  41.786067, -71.363887,,,0,,,0
  11230,011230,"Broad St Terminus (Montgomery Ave)",,  41.786181, -71.401962,,,0,,bdcl,0
  11240,011240,"Broad St Terminus (Montgomery Ave)",,  41.786282, -71.401726,,,0,,bdcl,0
  11245,011245,"Reservoir before Pontiac",,  41.787439, -71.432456,,,0,,,0
  11250,011250,"Roger Williams Park (Elmwood Entrance)",,  41.785939, -71.419630,,,0,,elwh,0
  11255,011255,"Roger Williams Park (Elmwood Entrance)",,  41.786542, -71.419695,,,0,,elwh,0
  11260,011260,"Cranston before Massachusetts",,  41.786061, -71.463890,,,0,,,0
  11265,011265,"Sailor Way before Amflex",,  41.786386, -71.509791,,,0,,,0
  11270,011270,"Cranston before Mathewson",,  41.786423, -71.463868,,,0,,,0
  11275,011275,"Narragansett after Montgomery",,  41.786041, -71.395084,,,0,,,0
  11285,011285,"Pawtucket opposite Village Green",,  41.786645, -71.364138,,,0,,,0
  11290,011290,"870 Dyer",,  41.787502, -71.455994,,,0,,,0
  11295,011295,"Dyer opposite Cedar",,  41.787024, -71.456100,,,0,,,0
  11310,011310,"Pontiac & Reservoir (after Rutherglen)",,  41.787531, -71.431435,,,0,,pore,0
  11330,011330,"Pontiac before Richfield",,  41.786192, -71.431678,,,0,,,0
  11335,011335,"Eddy before Morton",,  41.789745, -71.403096,,,0,,,0
  11350,011350,"Eddy before Vermont",,  41.787740, -71.402504,,,0,,,0
  11355,011355,"Narragansett before Washington",,  41.787848, -71.395527,,,0,,,0
  11385,011385,"Cranston before Batcheller",,  41.788113, -71.463237,,,0,,,0
  11395,011395,"Cranston after Vigilant",,  41.787778, -71.463269,,,0,,,0
  11400,011400,"Pontiac & Reservoir (after Reservoir)",,  41.787816, -71.431467,,,0,,pore,0
  11420,011420,"Eddy after California",,  41.788375, -71.402563,,,0,,,0
  11435,011435,"Pawtucket opposite Waterview",,  41.788205, -71.364326,,,0,,,0
  11440,011440,"Pawtucket opposite Bayview School",,  41.789271, -71.364873,,,0,,,0
  11465,011465,"Plainfield after Sailor",,  41.788703, -71.507889,,,0,,,0
  11485,011485,"900 Wampanoag",,  41.789608, -71.333318,,,0,,,0
  11490,011490,"Reservoir before Roger Williams",,  41.789246, -71.429915,,,0,,,0
  11495,011495,"Plainfield before Simmonsville",,  41.789181, -71.504541,,,0,,,0
  11510,011510,"Elmwood after Cadillac",,  41.789452, -71.421333,,,0,,,0
  11515,011515,"Haven before Cranston",,  41.789737, -71.462335,,,0,,,0
  11520,011520,"Cranston opposite Vallone",,  41.789387, -71.462614,,,0,,,0
  11530,011530,"Elmwood after Hempstead",,  41.789448, -71.421643,,,0,,,0
  11535,011535,"Carr Street",,  41.789458, -71.404666,,,0,,,0
  11540,011540,"Reservoir opposite Roger Williams",,  41.789267, -71.430208,,,0,,,0
  11550,011550,"Pawtucket at Bayview School",,  41.789583, -71.364829,,,0,,,0
  11555,011555,"Allens between California and Ohio",,  41.789668, -71.396096,,,0,,,0
  11570,011570,"Haven after Florida",,  41.789832, -71.459942,,,0,,,0
  11575,011575,"Eddy between Carolina & New York",,  41.790158, -71.402988,,,0,,,0
  11590,011590,"Haven opposite Florida",,  41.789974, -71.460074,,,0,,,0
  11610,011610,"Cranston before Dyer",,  41.790502, -71.456549,,,0,,,0
  11615,011615,"Cranston before Byron",,  41.790429, -71.456557,,,0,,,0
  11620,011620,"Plainfield before Independence",,  41.789674, -71.501118,,,0,,,0
  11650,011650,"Cranston after Cleveland",,  41.790751, -71.454296,,,0,,,0
  11655,011655,"Reservoir opposite Delmar",,  41.790413, -71.429027,,,0,,,0
  11670,011670,"Cranston & Gansett (before Standish)",,  41.790766, -71.453278,,,0,,crga,0
  11680,011680,"Allens after Carolina",,  41.791689, -71.396783,,,0,,,0
  11695,011695,"Cranston & Gansett (before Gansett)",,  41.791464, -71.452052,,,0,,crga,0
  11700,011700,"Citizens Bank Operations Center (East Providence)",,  41.790655, -71.356380,,,0,,ciba,0
  11720,011720,"Allens after California",,  41.789253, -71.396182,,,0,,,0
  11725,011725,"RIPTA - Elmwood Garage (Opposite 705 Elmwood)",,  41.791990, -71.422752,,,0,,elga,0
  11730,011730,"Plainfield after Nardolillo",,  41.791098, -71.496822,,,0,,,0
  11735,011735,"Plainfield opposite Nardolillo",,  41.791011, -71.496814,,,0,,,0
  11740,011740,"RIPTA - Elmwood Garage (Elmwood opposite Thackery)",,  41.791843, -71.422927,,,0,,elga,0
  11745,011745,"1260 Cranston",,  41.791436, -71.451882,,,0,,,0
  11750,011750,"1609 Plainfield",,  41.791479, -71.494034,,,0,,,0
  11760,011760,"Plainfield after Plainfield Circle",,  41.791451, -71.489921,,,0,,,0
  11770,011770,"Veterans Parkway & Pawtucket (before Bond)",,  41.791767, -71.365686,,,0,,vepa,0
  11775,011775,"Plainfield after Rachela",,  41.791555, -71.491780,,,0,,,0
  11780,011780,"Reservoir after Ardoene",,  41.791778, -71.427952,,,0,,,0
  11790,011790,"Eddy before Jillson",,  41.791835, -71.403629,,,0,,,0
  11810,011810,"Eddy between Chapman & Toronto",,  41.791869, -71.403495,,,0,,,0
  11815,011815,"Citizens before Tripps",,  41.791094, -71.354429,,,0,,,0
  11820,011820,"610 Wampanoag",,  41.791104, -71.336213,,,0,,,0
  11825,011825,"Tripps before Citizens",,  41.791341, -71.354289,,,0,,,0
  11835,011835,"Reservoir before Ardoene",,  41.791913, -71.428113,,,0,,,0
  11840,011840,"Cranston After Howard (D'Evan Manor)",,  41.792847, -71.451001,,,0,,devn,0
  11860,011860,"Veterans Parkway & Pawtucket (at 3044 Pawtucket)",,  41.792409, -71.365233,,,0,,vepa,0
  11865,011865,"Plainfield after Pezzulo",,  41.792526, -71.488421,,,0,,,0
  11870,011870,"Allens before Georgia",,  41.792375, -71.397217,,,0,,,0
  11875,011875,"Tripps opposite Madeline",,  41.792115, -71.353956,,,0,,,0
  11880,011880,"Roger Williams Park",,  41.792075, -71.406893,,,0,,,0
  11885,011885,"Cranston before Puritan",,  41.792960, -71.451188,,,0,,devn,0
  11890,011890,"Roger Williams Park",,  41.792428, -71.407640,,,0,,,0
  11900,011900,"Elmwood opposite Warrington",,  41.793255, -71.423714,,,0,,,0
  11910,011910,"Plainfield opposite Yeoman",,  41.793703, -71.486798,,,0,,,0
  11925,011925,"Elmwood after Warrington",,  41.793573, -71.423611,,,0,,,0
  11945,011945,"Eddy before Johnson",,  41.793390, -71.404099,,,0,,,0
  11950,011950,"Plainfield after Yeoman",,  41.793605, -71.486724,,,0,,,0
  11960,011960,"Reservoir after Narragansett",,  41.794318, -71.426624,,,0,,rena,0
  11965,011965,"Reservoir before Downing",,  41.794066, -71.426915,,,0,,,0
  11970,011970,"15 Tripps",,  41.794193, -71.353347,,,0,,,0
  11975,011975,"Allens before Baker",,  41.793951, -71.397702,,,0,,,0
  11985,011985,"Colony House (at Cadillac opposite Rodman)",,  41.794166, -71.416191,,,0,,coho,0
  11990,011990,"Cranston opposite Burnham",,  41.794086, -71.450399,,,0,,,0
  12005,012005,"Pawtucket opposite Mountain",,  41.794121, -71.364684,,,0,,,0
  12015,012015,"Tripps opposite Citizens Bank",,  41.794662, -71.353405,,,0,,,0
